RECORD	MEAN AREA	ESTIMATED_LENGTH(*)	GRADIENT(*)	EMOD(*)(#)	DECRIMPING_WORK	EXTENSION_WORK	START_X(*)	START_Y	END_X(*)	END_Y	ANALYSIS_WORK	BREAK_STRAIN(*)(#)	BREAK_LOAD	TENSILE_STRENGTH
75	6305.1	3.00E+01	1.17E-02	5.58E+07	0.00E+00	1.38E-02	7.04E+00	1.34E+02	1.62E+01	1.39E+02	2.35E-03	46.131	1.48E+00	2.34E+02
76	4412.7	3.00E+01	1.34E-02	9.11E+07	0.00E+00	1.09E-02	7.04E+00	1.37E+02	1.62E+01	1.44E+02	1.70E-03	49.433	1.10E+00	2.50E+02
77	2993	3.00E+01	1.91E-03	1.91E+07	0.00E+00	5.11E-03	7.04E+00	1.31E+02	1.61E+01	1.32E+02	1.07E-03	41.047	5.78E-01	1.93E+02
78	3993.1	3.02E+01	9.03E-03	6.84E+07	0.00E+00	6.01E-03	7.14E+00	1.30E+02	1.61E+01	1.36E+02	1.44E-03	35.218	7.69E-01	1.93E+02
79	3487.7	3.00E+01	8.17E-03	7.03E+07	0.00E+00	6.53E-03	7.13E+00	1.36E+02	1.61E+01	1.44E+02	1.31E-03	40.033	7.91E-01	2.27E+02
80	4976.7	3.02E+01	6.72E-03	4.09E+07	0.00E+00	1.10E-02	7.14E+00	1.31E+02	1.61E+01	1.35E+02	1.79E-03	46.825	1.15E+00	2.32E+02
81	5795.7	3.03E+01	1.07E-02	5.60E+07	0.00E+00	1.27E-02	7.07E+00	1.24E+02	1.61E+01	1.29E+02	1.99E-03	48.645	1.25E+00	2.15E+02
82	5880.8	3.00E+01	1.65E-02	8.42E+07	0.00E+00	1.28E-02	7.04E+00	1.50E+02	1.62E+01	1.58E+02	2.49E-03			
83	6913.7	3.00E+01	1.46E-02	6.32E+07	0.00E+00	1.73E-02	7.11E+00	1.39E+02	1.61E+01	1.45E+02	2.62E-03	48.582	1.75E+00	2.54E+02
84	4273.6	3.00E+01	6.41E-03	4.50E+07	0.00E+00	9.54E-03	7.13E+00	1.45E+02	1.61E+01	1.50E+02	1.69E-03	44.3	1.03E+00	2.41E+02
85	4097.8	3.00E+01	1.83E-03	1.34E+07	0.00E+00	9.23E-03	7.07E+00	1.61E+02	1.60E+01	1.63E+02	1.77E-03	42.862	9.82E-01	2.40E+02
86	5479.7	3.00E+01	1.50E-03	8.22E+06	0.00E+00	1.54E-02	7.04E+00	1.40E+02	1.62E+01	1.41E+02	2.10E-03	55.67	1.38E+00	2.52E+02
87	5316.1	3.00E+01	1.06E-02	5.97E+07	0.00E+00	1.15E-02	7.00E+00	1.43E+02	1.61E+01	1.48E+02	2.11E-03	44.548	1.22E+00	2.30E+02
88	3501.1	3.00E+01	4.03E-03	3.45E+07	0.00E+00	8.58E-03	7.13E+00	1.31E+02	1.61E+01	1.35E+02	1.25E-03	51.5	8.52E-01	2.43E+02
89	3471.6	3.00E+01	6.86E-03	5.92E+07	0.00E+00	8.72E-03	7.00E+00	1.45E+02	1.61E+01	1.51E+02	1.40E-03	48.249	8.74E-01	2.52E+02
90														
91														
92	3963.3	3.01E+01	6.62E-03	5.03E+07	0.00E+00	9.49E-03	7.11E+00	1.49E+02	1.60E+01	1.53E+02	1.60E-03	45.334	9.77E-01	2.46E+02
93	2193.4	3.00E+01	2.62E-03	3.58E+07	0.00E+00	5.65E-03	7.00E+00	1.51E+02	1.61E+01	1.53E+02	9.06E-04	49.183	5.95E-01	2.71E+02
94	2980.7	3.03E+01	1.45E-02	1.48E+08	0.00E+00	5.63E-03	7.07E+00	1.26E+02	1.61E+01	1.38E+02	1.08E-03	40.912	6.73E-01	2.26E+02
95														
96	6233.2	3.00E+01	6.21E-03	2.99E+07	0.00E+00	1.72E-02	7.00E+00	1.39E+02	1.61E+01	1.42E+02	2.39E-03	53.484	1.61E+00	2.58E+02
97	5660.7	3.02E+01	8.90E-03	4.76E+07	0.00E+00	1.22E-02	7.14E+00	1.33E+02	1.61E+01	1.37E+02	2.07E-03	44.478	1.37E+00	2.42E+02
98														
99														
100	4965.7	3.02E+01	1.01E-02	6.13E+07	0.00E+00	9.64E-03	7.08E+00	1.26E+02	1.61E+01	1.32E+02	1.73E-03	42.701	1.10E+00	2.21E+02
