RECORD	MEAN AREA	ESTIMATED_LENGTH(*)	GRADIENT(*)	EMOD(*)(#)	DECRIMPING_WORK	EXTENSION_WORK	START_X(*)	START_Y	END_X(*)	END_Y	ANALYSIS_WORK	BREAK_STRAIN(*)(#)	BREAK_LOAD	TENSILE_STRENGTH
50	3857.9	3.0090e+001	7.130e-001	5.561e+009	0.000e+000	9.566e-003	2.326e-001	2.022e+001	8.308e-001	5.328e+001	2.532e-005	54.57	7.883e-001	2.043e+002
51	3486.4	3.0320e+001	5.951e-001	5.176e+009	6.377e-007	8.417e-003	2.968e-001	1.942e+001	8.575e-001	4.770e+001	1.972e-005	54.354	6.990e-001	2.005e+002
52	3788.8	3.0240e+001	6.983e-001	5.574e+009	4.513e-007	9.831e-003	2.646e-001	1.580e+001	8.598e-001	4.946e+001	2.230e-005	55.489	7.863e-001	2.075e+002
53	3323.5	3.0550e+001	5.715e-001	5.254e+009	0.000e+000	7.809e-003	2.619e-001	2.184e+001	8.511e-001	5.166e+001	2.212e-005	52.046	6.519e-001	1.962e+002
54	2834.5	3.0340e+001	5.077e-001	5.434e+009	0.000e+000	6.654e-003	2.966e-001	2.579e+001	8.570e-001	5.659e+001	1.991e-005	56.526	5.160e-001	1.821e+002
55	2849.9	3.0320e+001	5.291e-001	5.629e+009	0.000e+000	5.947e-003	2.639e-001	2.668e+001	8.245e-001	5.818e+001	2.036e-005	47.394	5.666e-001	1.988e+002
56	3461.7	3.0030e+001	6.860e-001	5.951e+009	6.867e-008	8.654e-003	2.331e-001	1.856e+001	8.325e-001	5.427e+001	2.318e-005	53.879	7.348e-001	2.123e+002
57	3906.2	3.0090e+001	7.483e-001	5.765e+009	-3.92E-08	8.248e-003	2.326e-001	1.921e+001	8.308e-001	5.400e+001	2.574e-005	47.358	7.863e-001	2.013e+002
58	4463.6	3.0110e+001	7.030e-001	4.742e+009	-4.91E-09	1.214e-004	2.657e-001	1.714e+001	8.303e-001	4.352e+001	2.278e-005	1.893	3.581e-001	8.022e+001
59	3390.3	3.0430e+001	6.680e-001	5.996e+009	1.889e-007	8.505e-003	2.300e-001	2.112e+001	8.216e-001	5.759e+001	2.425e-005	54.913	6.784e-001	2.001e+002
60	3516.6	3.0070e+001	7.203e-001	6.159e+009	0.000e+000	8.194e-003	2.660e-001	2.232e+001	8.314e-001	5.747e+001	2.440e-005	49.385	7.427e-001	2.112e+002
61	4188.4	3.0060e+001	7.053e-001	5.062e+009	4.341e-007	8.740e-003	2.329e-001	1.347e+001	8.317e-001	4.462e+001	2.146e-005	49.634	7.750e-001	1.850e+002
