RECORD	MEAN AREA	ESTIMATED_LENGTH(*)	GRADIENT(*)	EMOD(*)(#)	DECRIMPING_WORK	EXTENSION_WORK	START_X(*)	START_Y	END_X(*)	END_Y	ANALYSIS_WORK	BREAK_STRAIN(*)(#)	BREAK_LOAD	TENSILE_STRENGTH
79	6376	3.0090e+001	1.035e+000	4.882e+009	4.415e-008	1.190e-002	2.326e-001	1.462e+001	8.308e-001	4.424e+001	3.383e-005	44.267	1.182e+000	1.854e+002
80	3133.7	3.0520e+001	5.466e-001	5.324e+009	2.011e-007	5.269e-003	2.621e-001	1.988e+001	8.191e-001	4.946e+001	1.852e-005	40.301	5.489e-001	1.752e+002
81	4490.4	3.0260e+001	7.992e-001	5.386e+009	2.109e-007	9.646e-003	2.644e-001	1.802e+001	8.592e-001	5.058e+001	2.763e-005	48.843	8.952e-001	1.994e+002
82	5248.6	3.0180e+001	5.773e-001	3.319e+009	0.000e+000	1.155e-002	2.651e-001	1.299e+001	8.284e-001	3.234e+001	1.838e-005	52.518	1.032e+000	1.966e+002
83	4004.2	3.0380e+001	7.331e-001	5.562e+009	0.000e+000	7.422e-003	2.304e-001	2.034e+001	8.229e-001	5.243e+001	2.628e-005	42.693	7.721e-001	1.928e+002
84	3192.5	3.0150e+001	5.769e-001	5.448e+009	0.000e+000	6.906e-003	2.322e-001	2.074e+001	8.292e-001	5.332e+001	2.080e-005	50.945	5.999e-001	1.879e+002
85	4319.4	3.0280e+001	7.199e-001	5.047e+009	2.943e-008	8.138e-003	2.642e-001	1.908e+001	8.256e-001	4.702e+001	2.445e-005	44.353	8.300e-001	1.922e+002
86	4285.1	3.0280e+001	6.496e-001	4.590e+009	0.000e+000	7.867e-003	2.642e-001	1.843e+001	8.917e-001	4.716e+001	2.698e-005	44.914	8.025e-001	1.873e+002
87	4375.4	3.0300e+001	7.646e-001	5.295e+009	0.000e+000	1.171e-002	2.640e-001	1.973e+001	8.251e-001	4.922e+001	2.615e-005	56.139	9.757e-001	2.230e+002
88	4626.4	3.0020e+001	8.006e-001	5.195e+009	0.000e+000	9.929e-003	2.332e-001	1.919e+001	8.661e-001	5.132e+001	3.134e-005	48.101	9.752e-001	2.108e+002
89	3369.9	3.0040e+001	6.717e-001	5.988e+009	0.000e+000	7.331e-003	2.330e-001	2.242e+001	8.655e-001	6.085e+001	2.687e-005	46.871	7.206e-001	2.138e+002
90	5646	3.0130e+001	8.581e-001	4.579e+009	1.010e-006	1.305e-002	2.655e-001	1.086e+001	8.297e-001	3.727e+001	2.286e-005	53.17	1.132e+000	2.004e+002
91	5217.1	3.0160e+001	9.372e-001	5.418e+009	0.000e+000	1.174e-002	2.653e-001	2.059e+001	8.289e-001	5.040e+001	3.167e-005	52.619	1.022e+000	1.959e+002
92	5058.4	3.0050e+001	8.846e-001	5.255e+009	1.815e-007	1.472e-002	2.329e-001	1.503e+001	8.319e-001	4.635e+001	2.854e-005	65.424	1.052e+000	2.079e+002
93	7231.3	3.0280e+001	1.191e+000	4.987e+009	7.849e-008	1.705e-002	2.642e-001	1.737e+001	8.917e-001	4.830e+001	4.499e-005	56.836	1.386e+000	1.916e+002
94	5280.6	3.0080e+001	9.221e-001	5.253e+009	1.251e-007	9.587e-003	2.327e-001	1.626e+001	8.644e-001	5.063e+001	3.435e-005	45.279	9.335e-001	1.768e+002
95	4193.9	3.0380e+001	7.632e-001	5.529e+009	5.126e-007	9.577e-003	2.633e-001	1.661e+001	8.229e-001	4.854e+001	2.332e-005	50.197	8.403e-001	2.004e+002
96	2896.5	3.0130e+001	5.378e-001	5.594e+009	0.000e+000	6.692e-003	2.323e-001	2.151e+001	8.297e-001	5.504e+001	1.976e-005	52.605	5.612e-001	1.937e+002
97	5152.4	3.0210e+001	9.069e-001	5.317e+009	4.096e-007	1.200e-002	2.317e-001	1.552e+001	8.606e-001	4.951e+001	3.144e-005	50.05	1.103e+000	2.140e+002
98	6810.4	3.0360e+001	1.163e+000	5.184e+009	2.379e-007	1.655e-002	2.306e-001	1.455e+001	8.893e-001	4.819e+001	4.269e-005	56.225	1.342e+000	1.971e+002
99	5411.9	3.0120e+001	9.372e-001	5.216e+009	0.000e+000	1.365e-002	2.324e-001	1.885e+001	8.632e-001	5.275e+001	3.713e-005	55.91	1.134e+000	2.095e+002
100														
