52	Slot  : FDAS770 Double-Ended	2	156	0	360	3965	3924.4	73.44	90.85	55.00	12.6900	237	
52	Slot  : FDAS770 Double-Ended	3	288	0	360	3965	3729.1	74.05	89.84	52.85	12.1700	234	
52	Slot  : FDAS770 Double-Ended	4	420	0	360	3965	3631.5	74.80	90.59	51.04	13.0749	236	
52	Slot  : FDAS770 Double-Ended	5	552	0	360	3965	3678.3	72.80	90.50	51.75	13.2750	236	
53	Slot  : FDAS770 Double-Ended	1	24	0	360	4042	4002.4	74.80	83.35	61.14	7.0549	236	
53	Slot  : FDAS770 Double-Ended	2	156	0	360	4042	4075.0	76.09	87.94	59.00	9.1250	238	
53	Slot  : FDAS770 Double-Ended	3	288	0	360	4042	4061.3	75.59	85.19	60.70	8.2750	237	
53	Slot  : FDAS770 Double-Ended	4	420	0	360	4042	4273.0	74.90	77.90	69.84	2.6050	237	
53	Slot  : FDAS770 Double-Ended	5	552	0	360	4042	4489.8	74.80	85.90	66.55	6.9749	236	
54	Slot  : FDAS770 Double-Ended	1	24	0	360	4112	3698.3	68.89	73.29	64.25	3.0749	235	
54	Slot  : FDAS770 Double-Ended	2	156	0	360	4112	3615.0	69.20	74.19	62.04	4.2599	237	
54	Slot  : FDAS770 Double-Ended	3	288	0	360	4112	3698.2	68.89	75.40	62.45	4.1899	238	
54	Slot  : FDAS770 Double-Ended	4	420	0	360	4112	3683.9	68.44	75.00	62.54	4.4800	237	
54	Slot  : FDAS770 Double-Ended	5	552	0	360	4112	3580.6	68.85	77.60	58.75	6.2199	237	
55	Slot  : FDAS770 Double-Ended	1	24	0	360	4198	3239.4	64.75	73.00	56.50	5.8499	235	
55	Slot  : FDAS770 Double-Ended	2	156	0	360	4198	3444.6	66.09	71.84	61.05	3.7950	239	
55	Slot  : FDAS770 Double-Ended	3	288	0	360	4198	3315.3	65.30	74.25	56.85	6.2400	237	
55	Slot  : FDAS770 Double-Ended	4	420	0	360	4198	3212.7	66.40	75.54	54.15	7.0949	236	
55	Slot  : FDAS770 Double-Ended	5	552	0	360	4198	3455.2	67.69	74.25	59.25	5.1399	237	
56	Slot  : FDAS770 Double-Ended	1	24	0	360	4272	2688.4	59.40	65.15	52.54	4.1500	238	
56	Slot  : FDAS770 Double-Ended	2	156	0	360	4272	2559.8	57.14	60.19	54.15	1.6649	238	
56	Slot  : FDAS770 Double-Ended	3	288	0	360	4272	2499.9	56.85	64.25	49.54	5.1250	235	
56	Slot  : FDAS770 Double-Ended	4	420	0	360	4272	2547.0	57.75	63.85	50.79	4.5300	236	
56	Slot  : FDAS770 Double-Ended	5	552	0	360	4272	281.9	33.10	74.00	4.85	24.4449	234	
57	Slot  : FDAS770 Double-Ended	1	24	0	360	4345	3583.4	67.69	79.50	57.39	7.7650	235	
57	Slot  : FDAS770 Double-Ended	2	156	0	360	4345	3463.8	68.25	83.15	53.04	10.0850	240	
57	Slot  : FDAS770 Double-Ended	3	288	0	360	4345	3302.9	65.75	75.50	55.70	6.6749	239	
57	Slot  : FDAS770 Double-Ended	4	420	0	360	4345	3121.0	65.80	73.25	54.25	5.9800	237	
57	Slot  : FDAS770 Double-Ended	5	552	0	360	4345	3509.0	66.34	76.70	58.25	6.5449	238	
58	Slot  : FDAS770 Double-Ended	1	24	0	360	4422	3771.9	69.59	81.55	58.89	7.6199	238	
58	Slot  : FDAS770 Double-Ended	2	156	0	360	4422	3581.1	68.50	73.84	61.75	4.0299	239	
58	Slot  : FDAS770 Double-Ended	3	288	0	360	4422	3531.8	67.75	71.95	62.50	2.7650	240	
58	Slot  : FDAS770 Double-Ended	4	420	0	360	4422	3663.9	67.90	74.64	62.50	4.1100	238	
58	Slot  : FDAS770 Double-Ended	5	552	0	360	4422	3981.8	71.50	75.85	66.84	2.7400	237	
59	Slot  : FDAS770 Double-Ended	1	24	0	360	4499	3564.1	72.04	90.04	50.40	12.8350	235	
59	Slot  : FDAS770 Double-Ended	2	156	0	360	4499	3583.7	74.25	89.75	50.84	13.2200	239	
59	Slot  : FDAS770 Double-Ended	3	288	0	360	4499	3465.6	74.95	93.19	47.35	14.4049	238	
59	Slot  : FDAS770 Double-Ended	4	420	0	360	4499	3285.2	72.35	92.44	45.25	15.0650	239	
59	Slot  : FDAS770 Double-Ended	5	552	0	360	4499	3345.1	73.00	89.59	47.54	13.5549	239	
60	Slot  : FDAS770 Double-Ended	1	24	0	360	4568	2448.3	58.04	64.34	48.45	5.1449	242	
60	Slot  : FDAS770 Double-Ended	2	156	0	360	4568	2710.6	60.25	67.95	50.79	6.0000	240	
60	Slot  : FDAS770 Double-Ended	3	288	0	360	4568	2532.7	59.09	67.69	47.64	6.9849	240	
60	Slot  : FDAS770 Double-Ended	4	420	0	360	4568	2634.3	58.70	69.30	48.40	7.0750	238	
60	Slot  : FDAS770 Double-Ended	5	552	0	360	4568	2600.8	59.25	67.10	49.35	5.8350	240	
61	Slot  : FDAS770 Double-Ended	1	24	0	360	4636	4573.2	88.25	108.94	53.45	16.8350	238	
61	Slot  : FDAS770 Double-Ended	2	156	0	360	4636	4407.9	85.19	106.90	52.50	16.9050	240	
61	Slot  : FDAS770 Double-Ended	3	288	0	360	4636	5049.3	85.90	107.15	60.00	15.8050	237	
61	Slot  : FDAS770 Double-Ended	4	420	0	360	4636	4789.3	86.59	111.50	54.69	18.9449	236	
61	Slot  : FDAS770 Double-Ended	5	552	0	360	4636	5003.6	89.55	114.79	55.50	17.7999	235	
62	Slot  : FDAS770 Double-Ended	1	24	0	360	4729	3230.6	66.29	78.80	52.20	9.6199	237	
62	Slot  : FDAS770 Double-Ended	2	156	0	360	4729	3095.2	68.15	80.84	48.75	10.6250	238	
62	Slot  : FDAS770 Double-Ended	3	288	0	360	4729	2962.1	67.05	79.65	47.35	10.8200	239	
62	Slot  : FDAS770 Double-Ended	4	420	0	360	4729	3300.2	67.30	75.25	55.84	6.3099	234	
62	Slot  : FDAS770 Double-Ended	5	552	0	360	4729	3202.5	68.09	79.50	51.29	9.2899	237	
63	Slot  : FDAS770 Double-Ended	1	24	0	360	4795	1833.7	58.09	73.65	31.70	11.9300	236	
63	Slot  : FDAS770 Double-Ended	2	156	0	360	4795	1889.1	56.40	71.80	33.50	11.7100	239	
63	Slot  : FDAS770 Double-Ended	3	288	0	360	4795	1722.8	54.54	71.45	30.70	10.9449	231	
63	Slot  : FDAS770 Double-Ended	4	420	0	360	4795	1613.8	54.79	68.04	30.20	10.8049	236	
63	Slot  : FDAS770 Double-Ended	5	552	0	360	4795	1935.8	55.50	71.65	34.40	12.5949	239	
64	Slot  : FDAS770 Double-Ended	1	24	0	360	4863	2719.8	60.64	71.40	48.50	8.1999	237	
64	Slot  : FDAS770 Double-Ended	2	156	0	360	4863	2698.8	60.95	72.19	47.60	8.4899	238	
64	Slot  : FDAS770 Double-Ended	3	288	0	360	4863	2689.2	64.69	78.19	43.79	10.8750	241	
64	Slot  : FDAS770 Double-Ended	4	420	0	360	4863	2799.8	64.75	78.45	45.44	11.0850	238	
64	Slot  : FDAS770 Double-Ended	5	552	0	360	4863	2880.5	63.95	80.34	45.65	12.0450	239	
65	Slot  : FDAS770 Double-Ended	1	24	0	360	4927	4148.6	78.59	93.59	56.44	12.5799	238	
65	Slot  : FDAS770 Double-Ended	2	156	0	360	4927	4210.9	77.15	93.00	57.65	11.4549	240	
65	Slot  : FDAS770 Double-Ended	3	288	0	360	4927	4008.8	75.59	92.05	55.45	12.6050	236	
65	Slot  : FDAS770 Double-Ended	4	420	0	360	4927	3978.6	74.80	92.95	54.50	13.7599	239	
65	Slot  : FDAS770 Double-Ended	5	552	0	360	4927	4286.8	77.55	95.84	56.95	13.7799	238	
66	Slot  : FDAS770 Double-Ended	1	24	0	360	5009	3755.4	72.89	88.40	54.09	11.5050	238	
66	Slot  : FDAS770 Double-Ended	2	156	0	360	5009	4000.6	75.19	90.25	56.44	11.0999	241	
66	Slot  : FDAS770 Double-Ended	3	288	0	360	5009	3601.1	71.40	86.04	53.29	10.7150	241	
66	Slot  : FDAS770 Double-Ended	4	420	0	360	5009	3661.8	70.95	85.25	54.69	10.5299	237	
66	Slot  : FDAS770 Double-Ended	5	552	0	360	5009	3874.3	71.90	85.05	58.00	9.5000	240	
67	Slot  : FDAS770 Double-Ended	1	24	0	360	5080	3559.2	70.00	83.15	54.50	9.5699	237	
67	Slot  : FDAS770 Double-Ended	2	156	0	360	5080	3780.4	75.80	89.55	53.75	11.7699	241	
67	Slot  : FDAS770 Double-Ended	3	288	0	360	5080	3845.9	75.09	88.15	55.55	11.2500	238	
67	Slot  : FDAS770 Double-Ended	4	420	0	360	5080	3862.2	75.00	87.50	56.20	10.8299	237	
67	Slot  : FDAS770 Double-Ended	5	552	0	360	5080	3769.6	71.30	85.19	56.34	9.5300	238	
68	Slot  : FDAS770 Double-Ended	1	24	0	360	5149	5833.1	93.09	117.44	63.24	17.9849	236	
68	Slot  : FDAS770 Double-Ended	2	156	0	360	5149	5567.2	92.64	112.80	62.84	16.4500	240	
68	Slot  : FDAS770 Double-Ended	3	288	0	360	5149	6004.9	93.25	115.25	66.34	15.3900	237	
68	Slot  : FDAS770 Double-Ended	4	420	0	360	5149	6095.6	91.90	117.15	66.25	16.5450	233	
68	Slot  : FDAS770 Double-Ended	5	552	0	360	5149	6357.9	96.15	119.84	67.55	16.1300	233	
69	Slot  : FDAS770 Double-Ended	1	24	0	360	5215	3614.6	69.70	80.04	57.50	6.9600	238	
69	Slot  : FDAS770 Double-Ended	2	156	0	360	5215	3437.3	67.14	75.34	58.09	6.0149	240	
69	Slot  : FDAS770 Double-Ended	3	288	0	360	5215	3067.2	66.75	76.20	51.25	8.2550	241	
69	Slot  : FDAS770 Double-Ended	4	420	0	360	5215	3034.3	65.59	73.94	52.25	7.2350	238	
69	Slot  : FDAS770 Double-Ended	5	552	0	360	5215	3230.0	64.65	73.65	55.84	6.0500	235	
70	Slot  : FDAS770 Double-Ended	1	24	0	360	5286	2488.5	57.10	68.30	46.39	7.5999	239	
70	Slot  : FDAS770 Double-Ended	2	156	0	360	5286	2193.4	54.69	65.25	42.80	8.0199	241	
70	Slot  : FDAS770 Double-Ended	3	288	0	360	5286	2313.8	55.90	65.25	45.15	6.5999	240	
70	Slot  : FDAS770 Double-Ended	4	420	0	360	5286	2288.5	56.95	63.00	46.25	5.2449	239	
70	Slot  : FDAS770 Double-Ended	5	552	0	360	5286	2471.8	59.14	67.55	46.59	6.7100	239	
71	Slot  : FDAS770 Double-Ended	1	24	0	360	5352	3537.8	72.40	91.00	49.50	14.3000	240	
71	Slot  : FDAS770 Double-Ended	2	156	0	360	5352	3686.6	72.35	91.34	51.39	13.9549	239	
71	Slot  : FDAS770 Double-Ended	3	288	0	360	5352	3826.8	76.25	91.50	53.25	12.6050	238	
71	Slot  : FDAS770 Double-Ended	4	420	0	360	5352	3930.2	76.35	89.84	55.70	11.5200	238	
71	Slot  : FDAS770 Double-Ended	5	552	0	360	5352	3892.4	77.34	93.00	53.29	12.7999	238	
72	Slot  : FDAS770 Double-Ended	1	24	0	360	5441	3414.5	76.04	97.15	44.75	16.1499	237	
72	Slot  : FDAS770 Double-Ended	2	156	0	360	5441	3227.5	77.15	100.50	40.89	17.2899	241	
72	Slot  : FDAS770 Double-Ended	3	288	0	360	5441	3392.0	80.84	99.65	43.34	16.9050	240	
72	Slot  : FDAS770 Double-Ended	4	420	0	360	5441	3225.7	79.65	103.09	39.84	17.7749	238	
72	Slot  : FDAS770 Double-Ended	5	552	0	360	5441	2935.7	79.00	101.85	36.70	17.5500	240	
73	Slot  : FDAS770 Double-Ended	1	24	0	360	5515	3501.8	70.79	88.29	50.50	13.0100	238	
73	Slot  : FDAS770 Double-Ended	2	156	0	360	5515	3482.6	73.55	89.40	49.60	13.3249	240	
73	Slot  : FDAS770 Double-Ended	3	288	0	360	5515	3561.6	74.64	91.15	49.75	13.7449	238	
73	Slot  : FDAS770 Double-Ended	4	420	0	360	5515	3569.7	72.19	90.09	50.45	13.0550	239	
73	Slot  : FDAS770 Double-Ended	5	552	0	360	5515	3551.1	73.55	88.05	51.35	11.8549	237	
74	Slot  : FDAS770 Double-Ended	1	24	0	360	5583	3408.8	67.40	81.05	53.55	8.8950	238	
74	Slot  : FDAS770 Double-Ended	2	156	0	360	5583	3556.1	70.40	83.40	54.29	10.4549	242	
74	Slot  : FDAS770 Double-Ended	3	288	0	360	5583	3436.2	70.05	84.79	51.60	10.6800	241	
74	Slot  : FDAS770 Double-Ended	4	420	0	360	5583	3770.0	72.50	78.69	61.00	5.9800	238	
74	Slot  : FDAS770 Double-Ended	5	552	0	360	5583	3185.8	70.15	80.90	50.14	9.5450	241	
75	Slot  : FDAS770 Double-Ended	1	24	0	360	5654	2942.6	77.00	95.70	39.15	14.0050	236	
75	Slot  : FDAS770 Double-Ended	2	156	0	360	5654	2744.6	76.80	95.90	36.44	14.5150	241	
75	Slot  : FDAS770 Double-Ended	3	288	0	360	5654	2526.4	75.94	94.89	33.90	14.5000	240	
75	Slot  : FDAS770 Double-Ended	4	420	0	360	5654	3968.2	75.80	94.00	53.75	13.7400	237	
75	Slot  : FDAS770 Double-Ended	5	552	0	360	5654	3818.7	74.19	95.15	51.10	12.5900	236	
76	Slot  : FDAS770 Double-Ended	1	24	0	360	5721	4067.1	75.59	90.69	57.10	11.7550	240	
76	Slot  : FDAS770 Double-Ended	2	156	0	360	5721	3938.1	74.10	88.20	56.85	10.4250	239	
76	Slot  : FDAS770 Double-Ended	3	288	0	360	5721	3752.9	72.19	84.29	56.69	8.8149	239	
76	Slot  : FDAS770 Double-Ended	4	420	0	360	5721	3739.1	74.80	85.95	55.39	10.1800	238	
76	Slot  : FDAS770 Double-Ended	5	552	0	360	5721	3801.2	74.60	90.65	53.39	11.9250	238	
77	Slot  : FDAS770 Double-Ended	1	24	0	360	5801	3571.6	68.75	84.29	53.95	10.9300	241	
77	Slot  : FDAS770 Double-Ended	2	156	0	360	5801	3499.6	68.15	82.90	53.75	10.5000	240	
77	Slot  : FDAS770 Double-Ended	3	288	0	360	5801	3496.0	68.65	82.05	54.25	9.9149	239	
77	Slot  : FDAS770 Double-Ended	4	420	0	360	5801	3622.1	69.84	82.59	55.84	9.5149	239	
77	Slot  : FDAS770 Double-Ended	5	552	0	360	5801	3630.8	70.34	84.59	54.65	10.4050	238	
78	Slot  : FDAS770 Double-Ended	1	24	0	360	5873	2516.1	59.25	71.59	44.75	9.1599	240	
78	Slot  : FDAS770 Double-Ended	2	156	0	360	5873	2338.7	58.29	68.85	43.25	8.1449	241	
78	Slot  : FDAS770 Double-Ended	3	288	0	360	5873	2513.0	58.75	71.50	44.75	9.4899	241	
78	Slot  : FDAS770 Double-Ended	4	420	0	360	5873	2455.6	57.45	69.34	45.09	8.8400	238	
78	Slot  : FDAS770 Double-Ended	5	552	0	360	5873	2376.2	57.65	69.55	43.50	8.7449	237	
79	Slot  : FDAS770 Double-Ended	1	24	0	360	5938	2680.2	61.20	70.00	48.75	6.5500	238	
79	Slot  : FDAS770 Double-Ended	2	156	0	360	5938	2215.2	58.15	70.25	40.15	9.4949	242	
79	Slot  : FDAS770 Double-Ended	3	288	0	360	5938	2629.3	58.44	65.59	51.04	5.1799	239	
79	Slot  : FDAS770 Double-Ended	4	420	0	360	5938	2671.1	62.04	74.50	45.65	9.1099	239	
79	Slot  : FDAS770 Double-Ended	5	552	0	360	5938	3218.6	67.00	76.90	53.29	7.6950	239	
80	Slot  : FDAS770 Double-Ended	1	24	0	360	6009	2083.4	55.70	66.25	40.04	8.6300	236	
80	Slot  : FDAS770 Double-Ended	2	156	0	360	6009	1887.3	55.00	66.29	36.25	9.7249	237	
80	Slot  : FDAS770 Double-Ended	3	288	0	360	6009	2029.0	54.45	66.09	39.09	8.6049	239	
80	Slot  : FDAS770 Double-Ended	4	420	0	360	6009	2024.8	54.00	64.45	40.00	8.1449	238	
80	Slot  : FDAS770 Double-Ended	5	552	0	360	6009	2217.3	54.54	65.90	42.84	7.8899	239	
81	Slot  : FDAS770 Double-Ended	1	24	0	360	6085	2108.4	53.64	61.94	43.34	6.6350	239	
81	Slot  : FDAS770 Double-Ended	2	156	0	360	6085	2479.8	56.60	64.90	48.65	4.9450	237	
81	Slot  : FDAS770 Double-Ended	3	288	0	360	6085	2272.9	55.10	64.90	44.59	6.6800	235	
81	Slot  : FDAS770 Double-Ended	4	420	0	360	6085	2300.3	55.64	59.59	49.15	3.5049	235	
81	Slot  : FDAS770 Double-Ended	5	552	0	360	6085	2479.4	58.04	65.70	48.05	6.0700	236	
82	Slot  : FDAS770 Double-Ended	1	24	0	360	6163	2539.1	63.24	80.44	40.19	13.2500	235	
82	Slot  : FDAS770 Double-Ended	2	156	0	360	6163	2603.4	63.69	78.55	42.20	11.0299	238	
82	Slot  : FDAS770 Double-Ended	3	288	0	360	6163	2809.0	66.05	81.75	43.75	11.8500	237	
82	Slot  : FDAS770 Double-Ended	4	420	0	360	6163	2896.6	64.25	79.40	46.45	11.3750	234	
82	Slot  : FDAS770 Double-Ended	5	552	0	360	6163	2744.9	62.65	77.75	44.95	11.1849	236	
83	Slot  : FDAS770 Double-Ended	1	24	0	360	6234	2840.9	62.65	76.15	47.50	9.7300	234	
83	Slot  : FDAS770 Double-Ended	2	156	0	360	6234	2748.7	64.65	78.40	44.64	11.2250	236	
83	Slot  : FDAS770 Double-Ended	3	288	0	360	6234	2705.9	62.00	72.00	47.85	8.2950	237	
83	Slot  : FDAS770 Double-Ended	4	420	0	360	6234	2628.6	62.10	73.09	45.79	9.3449	236	
83	Slot  : FDAS770 Double-Ended	5	552	0	360	6234	2655.4	61.84	73.50	46.00	8.8999	235	
84	Slot  : FDAS770 Double-Ended	1	24	0	360	6317	3555.8	69.09	76.09	59.50	5.7300	235	
84	Slot  : FDAS770 Double-Ended	2	156	0	360	6317	3774.0	71.75	83.15	57.79	8.6200	234	
84	Slot  : FDAS770 Double-Ended	3	288	0	360	6317	3393.5	68.75	80.55	53.64	8.9400	235	
84	Slot  : FDAS770 Double-Ended	4	420	0	360	6317	3427.9	67.00	78.64	55.50	7.7899	234	
84	Slot  : FDAS770 Double-Ended	5	552	0	360	6317	3649.9	69.39	76.94	60.40	5.7999	236	
85	Slot  : FDAS770 Double-Ended	1	24	0	360	6385	4774.5	79.94	94.19	64.54	10.2300	237	
85	Slot  : FDAS770 Double-Ended	2	156	0	360	6385	4584.6	77.40	84.55	69.04	5.5049	237	
85	Slot  : FDAS770 Double-Ended	3	288	0	360	6385	4768.4	79.89	92.34	65.75	8.6500	235	
85	Slot  : FDAS770 Double-Ended	4	420	0	360	6385	5133.7	80.09	86.69	75.40	3.8099	235	
85	Slot  : FDAS770 Double-Ended	5	552	0	360	6385	4940.4	81.05	93.69	67.14	9.3250	234	
86	Slot  : FDAS770 Double-Ended	1	24	0	360	6459	3112.3	66.25	76.50	51.80	8.2299	239	
86	Slot  : FDAS770 Double-Ended	2	156	0	360	6459	3380.3	67.05	76.80	56.04	7.3049	235	
86	Slot  : FDAS770 Double-Ended	3	288	0	360	6459	3449.7	67.45	73.40	59.84	5.1900	236	
86	Slot  : FDAS770 Double-Ended	4	420	0	360	6459	3399.4	67.59	75.34	57.45	6.1199	234	
86	Slot  : FDAS770 Double-Ended	5	552	0	360	6459	3366.4	67.19	77.65	55.20	7.4800	235	
87	Slot  : FDAS770 Double-Ended	1	24	0	360	6530	5223.5	92.64	117.40	56.65	19.0100	235	
87	Slot  : FDAS770 Double-Ended	2	156	0	360	6530	6260.7	98.80	122.75	64.94	17.6599	236	
87	Slot  : FDAS770 Double-Ended	3	288	0	360	6530	5713.0	97.54	127.39	57.10	23.3600	234	
87	Slot  : FDAS770 Double-Ended	4	420	0	360	6530	6391.1	95.84	121.20	67.14	18.6400	236	
87	Slot  : FDAS770 Double-Ended	5	552	0	360	6530	5674.3	96.29	117.40	61.54	19.0500	235	
88	Slot  : FDAS770 Double-Ended	1	24	0	360	6598	5308.0	86.69	118.05	57.25	17.5199	231	
88	Slot  : FDAS770 Double-Ended	2	156	0	360	6598	4988.7	87.20	113.75	55.84	15.2049	229	
88	Slot  : FDAS770 Double-Ended	3	288	0	360	6598	5308.5	91.39	110.55	61.14	16.0750	233	
88	Slot  : FDAS770 Double-Ended	4	420	0	360	6598	5371.4	94.35	119.90	57.04	20.3699	234	
88	Slot  : FDAS770 Double-Ended	5	552	0	360	6598	5469.9	96.50	121.65	57.25	20.8349	234	
89	Slot  : FDAS770 Double-Ended	1	24	0	360	6665	1762.2	50.45	58.89	38.10	6.7150	235	
89	Slot  : FDAS770 Double-Ended	2	156	0	360	6665	1818.8	50.94	63.10	36.70	8.7249	237	
89	Slot  : FDAS770 Double-Ended	3	288	0	360	6665	1838.2	50.20	60.09	38.95	7.4099	231	
89	Slot  : FDAS770 Double-Ended	4	420	0	360	6665	1914.5	52.29	63.15	38.60	8.1099	233	
89	Slot  : FDAS770 Double-Ended	5	552	0	360	6665	1977.5	51.25	60.25	41.79	6.1700	233	
91	Slot  : FDAS770 Double-Ended	1	24	0	360	6819	4041.4	73.65	88.05	58.44	10.5950	235	
91	Slot  : FDAS770 Double-Ended	2	156	0	360	6819	3615.3	71.05	86.04	53.50	11.2849	237	
91	Slot  : FDAS770 Double-Ended	3	288	0	360	6819	3845.5	71.75	85.45	57.30	9.3299	234	
91	Slot  : FDAS770 Double-Ended	4	420	0	360	6819	3952.8	73.40	87.15	57.75	9.6500	234	
91	Slot  : FDAS770 Double-Ended	5	552	0	360	6819	3759.5	72.40	87.59	54.65	10.9400	236	
92	Slot  : FDAS770 Double-Ended	1	24	0	360	6885	4719.8	87.55	111.10	54.09	18.2249	236	
92	Slot  : FDAS770 Double-Ended	2	156	0	360	6885	4767.5	89.00	110.79	54.79	17.2099	236	
92	Slot  : FDAS770 Double-Ended	3	288	0	360	6885	4816.2	89.59	110.59	55.45	18.5349	237	
92	Slot  : FDAS770 Double-Ended	4	420	0	360	6885	4766.2	92.90	118.55	51.19	21.7250	235	
92	Slot  : FDAS770 Double-Ended	5	552	0	360	6885	5004.0	92.95	117.90	54.04	20.2950	237	
93	Slot  : FDAS770 Double-Ended	1	24	0	360	7794	3870.7	70.44	77.44	63.64	4.6350	238	
93	Slot  : FDAS770 Double-Ended	2	156	0	360	7794	3978.7	72.25	83.54	60.64	7.7249	240	
93	Slot  : FDAS770 Double-Ended	3	288	0	360	7794	4061.9	74.15	84.59	61.14	7.4300	238	
93	Slot  : FDAS770 Double-Ended	4	420	0	360	7794	3916.0	74.10	83.94	59.40	8.7299	239	
93	Slot  : FDAS770 Double-Ended	5	552	0	360	7794	4017.3	72.75	81.84	62.50	6.5000	239	
94	Slot  : FDAS770 Double-Ended	1	24	0	360	7863	2768.8	73.29	97.25	36.25	17.9500	239	
94	Slot  : FDAS770 Double-Ended	2	156	0	360	7863	3598.8	76.80	98.35	46.59	17.4449	240	
94	Slot  : FDAS770 Double-Ended	3	288	0	360	7863	3050.0	75.15	95.65	40.60	16.7599	240	
94	Slot  : FDAS770 Double-Ended	4	420	0	360	7863	2747.1	67.55	93.90	37.25	12.9600	231	
94	Slot  : FDAS770 Double-Ended	5	552	0	360	7863	3626.2	72.30	98.15	47.04	14.5650	232	
95	Slot  : FDAS770 Double-Ended	1	24	0	360	7935	4869.2	82.80	101.40	61.14	13.5249	240	
95	Slot  : FDAS770 Double-Ended	2	156	0	360	7935	4952.0	85.25	102.94	61.25	13.6149	243	
95	Slot  : FDAS770 Double-Ended	3	288	0	360	7935	4959.3	87.09	102.34	61.70	13.1250	241	
95	Slot  : FDAS770 Double-Ended	4	420	0	360	7935	4911.9	87.04	105.04	59.54	15.8699	241	
95	Slot  : FDAS770 Double-Ended	5	552	0	360	7935	5079.4	82.65	97.34	66.44	10.1899	240	
96	Slot  : FDAS770 Double-Ended	1	24	0	360	8004	2750.2	59.54	65.39	53.55	4.0950	240	
96	Slot  : FDAS770 Double-Ended	2	156	0	360	8004	2697.7	59.30	70.69	48.59	7.6700	240	
96	Slot  : FDAS770 Double-Ended	3	288	0	360	8004	2636.1	59.45	68.85	48.75	6.6749	239	
96	Slot  : FDAS770 Double-Ended	4	420	0	360	8004	2610.8	57.50	60.95	54.54	2.0399	236	
96	Slot  : FDAS770 Double-Ended	5	552	0	360	8004	2530.6	58.15	63.69	50.59	4.2100	238	
97	Slot  : FDAS770 Double-Ended	1	24	0	360	8073	2315.6	56.54	65.59	44.95	7.2100	239	
97	Slot  : FDAS770 Double-Ended	2	156	0	360	8073	2319.2	57.25	67.65	43.65	7.6649	240	
97	Slot  : FDAS770 Double-Ended	3	288	0	360	8073	2730.5	60.75	75.25	46.20	8.1399	239	
97	Slot  : FDAS770 Double-Ended	4	420	0	360	8073	2219.9	54.75	62.95	44.90	6.1849	240	
97	Slot  : FDAS770 Double-Ended	5	552	0	360	8073	2181.0	53.00	59.40	46.75	3.9949	240	
98	Slot  : FDAS770 Double-Ended	1	24	0	360	8147	4365.6	80.44	109.44	50.79	18.1099	234	
98	Slot  : FDAS770 Double-Ended	2	156	0	360	8147	3923.0	82.59	108.94	45.85	19.4349	241	
98	Slot  : FDAS770 Double-Ended	3	288	0	360	8147	4258.2	84.70	109.09	49.70	18.8599	238	
98	Slot  : FDAS770 Double-Ended	4	420	0	360	8147	3500.0	81.50	105.85	42.10	18.5149	240	
98	Slot  : FDAS770 Double-Ended	5	552	0	360	8147	3712.7	80.84	107.95	43.79	20.5599	240	
99	Slot  : FDAS770 Double-Ended	1	24	0	360	8216	3096.6	66.25	77.69	50.75	9.4450	242	
99	Slot  : FDAS770 Double-Ended	2	156	0	360	8216	2926.0	62.29	75.34	49.45	9.1599	242	
99	Slot  : FDAS770 Double-Ended	3	288	0	360	8216	2927.3	65.75	78.40	47.54	10.3949	237	
99	Slot  : FDAS770 Double-Ended	4	420	0	360	8216	2994.1	65.80	79.19	48.14	10.7500	241	
99	Slot  : FDAS770 Double-Ended	5	552	0	360	8216	3016.8	64.09	78.55	48.90	10.2849	239	
100	Slot  : FDAS770 Double-Ended	1	24	0	360	8278	2836.9	78.55	107.34	33.65	17.3999	232	
100	Slot  : FDAS770 Double-Ended	2	156	0	360	8278	4397.6	80.20	105.15	53.25	18.2649	238	
100	Slot  : FDAS770 Double-Ended	3	288	0	360	8278	4224.9	80.70	104.25	51.60	16.1250	236	
100	Slot  : FDAS770 Double-Ended	4	420	0	360	8278	4372.2	81.20	101.40	54.90	14.5900	237	
100	Slot  : FDAS770 Double-Ended	5	552	0	360	8278	4665.6	81.55	99.09	59.95	13.2500	237	
101	Slot  : FDAS770 Double-Ended	1	24	0	360	8348	3640.7	73.50	86.50	53.59	10.7349	235	
101	Slot  : FDAS770 Double-Ended	2	156	0	360	8348	3737.9	72.40	83.35	57.10	9.1150	240	
101	Slot  : FDAS770 Double-Ended	3	288	0	360	8348	3584.7	70.79	78.10	58.44	6.8600	237	
101	Slot  : FDAS770 Double-Ended	4	420	0	360	8348	3938.0	73.44	84.34	59.45	8.3100	237	
101	Slot  : FDAS770 Double-Ended	5	552	0	360	8348	4116.0	74.55	83.65	62.65	6.9900	238	
