RECORD	CROSS-SECTIONAL AREA	MEAN DIAMETER	MAX DIAMETER	MIN DIAMETER	ELASTIC EMOD	ELASTIC GRADIENT	ELASTIC EXT	ELASTIC STRESS	PLATEAU LOAD	PLATEAU STRESS	LOAD 15%	STRESS 15%	WORK 15%	LOAD 25%	STRESS 25%	WORK 25%	YIELD EXT	POSTYIELD GRADIENT	BREAK EXT	BREAK LOAD	BREAK STRESS	TOTAL WORK	TOUGHNESS
29	4584.8	78.8	91	64.2	3.943e+009	6.132e+001	3.66	1.418e-002	6.807e+001	1.485e-002	6.910e+001	1.507e-002	2.695e-003	7.055e+001	1.539e-002	4.724e-003	21.2	3.319e+000	40.2	8.705e+001	1.899e-002	8.177e-003	5.935e+007
30	3054.5	63.1	69.6	55.9	4.046e+009	4.126e+001	3.05	1.303e-002	4.434e+001	1.452e-002	4.435e+001	1.452e-002	1.793e-003	4.735e+001	1.550e-002	3.173e-003	24.99	3.343e+000	47.76	6.925e+001	2.267e-002	7.106e-003	7.620e+007
31	3553.4	68.2	76.9	58.9	3.810e+009	4.587e+001	3.03	1.285e-002	5.016e+001	1.412e-002	5.295e+001	1.490e-002	1.965e-003	5.455e+001	1.535e-002	3.545e-003	23.74	2.817e+000	46.24	7.150e+001	2.012e-002	7.408e-003	6.930e+007
32	4272.5	75	82.9	65.6	4.048e+009	5.765e+001	3.01	1.324e-002	6.157e+001	1.441e-002	6.150e+001	1.439e-002	2.489e-003	6.370e+001	1.491e-002	4.370e-003	29.56	3.650e+000	56.87	9.670e+001	2.263e-002	1.203e-002	9.204e+007
33	4367.5	75.7	82.1	67.7	4.018e+009	5.913e+001	2.94	1.295e-002	6.190e+001	1.417e-002	6.310e+001	1.445e-002	2.512e-003	6.670e+001	1.527e-002	4.437e-003	20.53	2.952e+000	39.44	8.160e+001	1.868e-002	7.517e-003	5.690e+007
34	3311.2	67.2	79.6	53	3.784e+009	4.233e+001	3.35	1.345e-002	4.730e+001	1.429e-002	4.710e+001	1.422e-002	1.903e-003	5.020e+001	1.516e-002	3.342e-003	22.41	3.535e+000	42.69	6.890e+001	2.081e-002	6.436e-003	6.442e+007
35	4563	77.6	88	66	3.808e+009	5.867e+001	3.64	1.397e-002	6.579e+001	1.442e-002	6.535e+001	1.432e-002	2.630e-003	6.810e+001	1.492e-002	4.579e-003	26.37	4.402e+000	50.35	9.875e+001	2.164e-002	1.083e-002	7.862e+007
36	4635.7	80	94.3	62.6	4.237e+009	6.638e+001	3.12	1.385e-002	6.701e+001	1.446e-002	6.720e+001	1.450e-002	2.721e-003	7.055e+001	1.522e-002	4.769e-003	21.49	4.443e+000	41.21	9.295e+001	2.005e-002	8.624e-003	6.168e+007
37																							
38	4247.2	73.8	83.4	64.9	3.821e+009	5.501e+001	3.43	1.337e-002	6.068e+001	1.429e-002	5.915e+001	1.393e-002	2.364e-003	6.340e+001	1.493e-002	4.180e-003	29.6	4.009e+000	57.17	1.008e+002	2.372e-002	1.203e-002	9.418e+007
39	3841.4	69.7	73.6	66.5	3.817e+009	4.967e+001	3.02	1.208e-002	5.103e+001	1.328e-002	5.470e+001	1.424e-002	2.018e-003	5.680e+001	1.479e-002	3.664e-003	19.47	2.512e+000	37.49	6.890e+001	1.794e-002	5.917e-003	5.119e+007
40	3105.4	62.5	66.6	59.4	3.944e+009	4.133e+001	2.88	1.187e-002	4.020e+001	1.294e-002	4.120e+001	1.327e-002	1.645e-003	4.160e+001	1.340e-002	2.848e-003	21.32	2.083e+000	41.42	5.245e+001	1.689e-002	5.089e-003	5.426e+007
41	2781.1	60.1	66.1	53.6	3.700e+009	3.455e+001	2.83	1.165e-002	3.616e+001	1.300e-002	3.690e+001	1.327e-002	1.439e-003	3.860e+001	1.388e-002	2.568e-003	26.68	2.092e+000	51.65	5.340e+001	1.920e-002	6.162e-003	7.298e+007
42	4696.5	83.3	103.1	58	3.579e+009	5.696e+001	3.42	1.384e-002	6.664e+001	1.419e-002	6.640e+001	1.414e-002	2.676e-003	6.825e+001	1.453e-002	4.670e-003	19.91	3.599e+000	37.93	8.535e+001	1.817e-002	7.533e-003	5.333e+007
43	2846.8	61.3	68.6	52.9	3.758e+009	3.615e+001	3.25	1.319e-002	3.909e+001	1.373e-002	4.100e+001	1.440e-002	1.559e-003	4.075e+001	1.431e-002	2.758e-003	26.13	1.975e+000	50.5	5.385e+001	1.892e-002	6.230e-003	7.256e+007
44	2812	61.9	70.7	50.7	4.219e+009	4.022e+001	3.06	1.373e-002	4.049e+001	1.440e-002	4.060e+001	1.444e-002	1.636e-003	4.275e+001	1.520e-002	2.869e-003	22.41	2.477e+000	43.57	5.645e+001	2.007e-002	5.530e-003	6.540e+007
45	5589.2	85.9	100.6	71	3.405e+009	6.420e+001	3.41	1.264e-002	7.186e+001	1.286e-002	7.135e+001	1.277e-002	2.895e-003	7.540e+001	1.349e-002	5.082e-003	22.37	3.599e+000	42.46	9.420e+001	1.685e-002	9.392e-003	5.561e+007
46	4020.9	72	78.4	65.3	3.512e+009	4.738e+001	3.13	1.161e-002	4.803e+001	1.194e-002	5.140e+001	1.278e-002	1.980e-003	5.145e+001	1.280e-002	3.511e-003	13.5	-1.48E-01	25.02	5.145e+001	1.280e-002	3.511e-003	2.875e+007
47																							
48	3941	75.4	88.8	56.5	3.893e+009	5.199e+001	2.93	1.284e-002	5.354e+001	1.359e-002	5.420e+001	1.375e-002	2.155e-003	5.515e+001	1.399e-002	3.782e-003	23.17	3.294e+000	45.08	7.355e+001	1.866e-002	7.535e-003	6.356e+007
49	3158.7	64.9	76.3	52.7	4.424e+009	4.735e+001	2.93	1.349e-002	4.410e+001	1.396e-002	4.325e+001	1.369e-002	1.791e-003	4.500e+001	1.425e-002	3.092e-003	28.03	2.715e+000	54.79	6.735e+001	2.132e-002	8.036e-003	8.458e+007
50	6907.3	93.7	103.9	84.6	3.895e+009	9.135e+001	3.13	1.231e-002	9.066e+001	1.312e-002	9.070e+001	1.313e-002	3.645e-003	9.690e+001	1.403e-002	6.408e-003	21.45	6.901e+000	41.67	1.327e+002	1.921e-002	1.198e-002	5.775e+007
51	3623.6	70.3	82.5	56.1	4.069e+009	4.994e+001	3.12	1.321e-002	4.987e+001	1.376e-002	4.990e+001	1.377e-002	2.023e-003	5.170e+001	1.427e-002	3.504e-003	23.89	2.262e+000	46.19	6.575e+001	1.815e-002	7.091e-003	6.503e+007
52	5876.8	89.8	110.7	67.6	3.695e+009	7.309e+001	3.37	1.269e-002	7.533e+001	1.282e-002	7.465e+001	1.270e-002	3.068e-003	7.695e+001	1.309e-002	5.322e-003	21.8	3.798e+000	41.45	9.640e+001	1.640e-002	9.431e-003	5.300e+007
53	3972.2	71.3	77.1	65.6	3.678e+009	4.895e+001	3.25	1.291e-002	5.276e+001	1.328e-002	5.140e+001	1.294e-002	2.138e-003	5.400e+001	1.359e-002	3.706e-003	29.65	3.076e+000	56.87	8.135e+001	2.048e-002	1.014e-002	8.390e+007
54	2723.3	61.5	72.6	47.8	3.795e+009	3.495e+001	3.22	1.305e-002	3.655e+001	1.342e-002	3.580e+001	1.315e-002	1.470e-003	3.780e+001	1.388e-002	2.542e-003	30.06	2.131e+000	58.53	5.565e+001	2.044e-002	7.096e-003	8.645e+007
55	3382.6	69.2	83.3	51.8	4.277e+009	4.824e+001	2.88	1.302e-002	4.616e+001	1.365e-002	4.630e+001	1.369e-002	1.911e-003	4.740e+001	1.401e-002	3.318e-003	26.53	2.742e+000	51.13	6.595e+001	1.950e-002	7.691e-003	7.438e+007
56	2786.5	63.1	76.6	46.3	3.795e+009	3.561e+001	3.11	1.330e-002	3.926e+001	1.409e-002	3.885e+001	1.394e-002	1.587e-003	4.120e+001	1.479e-002	2.770e-003	25.67	3.005e+000	49.55	6.205e+001	2.227e-002	6.518e-003	7.728e+007
57	3124.5	67	79.1	50.3	3.787e+009	4.004e+001	3.15	1.314e-002	4.132e+001	1.322e-002	4.155e+001	1.330e-002	1.678e-003	4.215e+001	1.349e-002	2.917e-003	22.01	2.272e+000	42.36	5.380e+001	1.722e-002	5.324e-003	5.658e+007
58	5748.5	94	115.2	63.6	3.515e+009	6.828e+001	3.88	1.347e-002	8.016e+001	1.394e-002							6.4	-2.08E+00	9.45	7.760e+001	1.350e-002	1.848e-003	1.066e+007
59	4035.1	73.2	84.9	60.5	3.846e+009	5.201e+001	3.39	1.377e-002	5.839e+001	1.447e-002	5.695e+001	1.411e-002	2.345e-003	5.985e+001	1.483e-002	4.074e-003	29.45	3.502e+000	56.28	9.235e+001	2.289e-002	1.125e-002	9.163e+007
